"COFONTE","NOFONTE","INTIPOFONTE","INFONTETESOURO","INSTATUS","ULTALTERACAO","TXDESCRICAO","INDESTINACAO","COFONTEFEDERAL"
231026786,"Convênio IPEDF X CAESB                            ","9","N",0,"20241111114045 80215165187","Convênio IPEDF X CAESB",2,1701
431026786,"CONVÊNIO IPEDF X CAESB                            ","9","N",0,"20250207161248 00120159112","CONVÊNIO IPEDF X CAESB",2,2701
231025608,"Convênio IBRAM/FUNAM                              ","2","N",0,"20240613154143 32650493100","Agilizar análises do Cadastro Ambiental Rural no DF, normatizar procedimentos de análise, validação e assinatura de Termos de Compromisso visando aprovar as informações ambientais declaradas para implementação do Programa de Regularização Ambiental.",2,1701
431025608,"Convênio IBRAM/FUNAM                              ","2","N",0,"20240613154143 32650493100","Agilizar análises do Cadastro Ambiental Rural no DF, normatizar procedimentos de análise, validação e assinatura de Termos de Compromisso visando aprovar as informações ambientais declaradas para implementação do Programa de Regularização Ambiental.",2,2701
121027406,"CONTRATO DE REPASSE Nº 922919/2021/MDR/CAIXA      ","9","N",0,"20250625122303 08322092792","FONTE DERENDIMENTOS DE APLICAÇÃO",2,1700
321027406,"Contrato de Repasse nº 922919/2021/MDR/CAIXA      ","2","N",0,"20241217154133 03589980184","FONTE DERENDIMENTOS DE APLICAÇÃO",1,2700
121027387,"Convênio Nº 941440/2023                           ","9","N",0,"20241121174426 03589980184","Convênio Nº 941440/2023 - Censo Escolar, celebrado entre a Secretaria de Educação e o Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira - INEP. ",2,1700
321027387,"Convênio Nº 941440/2023                           ","9","N",0,"20241217154124 03589980184","Convênio Nº 941440/2023 - Censo Escolar, celebrado entre a Secretaria de Educação e o Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira - INEP. ",2,2700
838026837,"INCREM TEMP CUSTEIO SER ASS HOSP AMB-REGINALDO VER","9","N",0,"20240528080939 63509016149","INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL - DEPUTADO REGINALDO VERAS
",2,2600
738026955,"INCREMENTO TEMP CUST SERV ASS HOSP AMB - DAMARES  ","9","N",0,"20240625105419 63509016149","738026955 - INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL - PARLAMENTAR DAMARES ALVES",2,1600
838026955,"INCREMENTO TEMP CUST SERV ASS HOSP AMB - DAMARES  ","9","N",0,"20240625105419 63509016149","738026955 - INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL - PARLAMENTAR DAMARES ALVES",2,2600
706027293,"TRANSF ESPECIAIS n.º 202443780013 - FRED LINHARES ","9","N",0,"20240925171748 63509016149","Emenda Individual n.º 202443780013, de autoria do Deputado Fred Linhares, na modalidade Transferência Especial, proveniente do Orçamento Geral da União/2024.",2,1706
806027293,"TRANSF ESPECIAIS n.º 202443780013 - FRED LINHARES ","9","N",0,"20240925171748 63509016149","Emenda Individual n.º 202443780013, de autoria do Deputado Fred Linhares, na modalidade Transferência Especial, proveniente do Orçamento Geral da União/2024.",2,2706
738128030,"ESTRURAÇÃO UNID ATENÇÃO ESP SAÚDE - DAMARES ALVES ","9","N",0,"20241216190532 63509016149","ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - DAMARES ALVES;",2,1601
838128030,"ESTRURAÇÃO UNID ATENÇÃO ESP SAÚDE - DAMARES ALVES ","9","N",0,"20241216190532 63509016149","ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - DAMARES ALVES;",2,2601
121026753,"TRANSF ESPECIAIS - EPI N.º 2                      ","9","N",0,"20250220144244 56401698187","REGISTRO DOS RENDIMENTOS ",2,1700
321026753,"aplicação de recursos SEMA                        ","9","N",0,"20241217141740 03589980184","REGISTRO DOS RENDIMENTOS ",2,2700
390025467,"CONVÊNIO FAP / FINEP - 0123056300                 ","2","S",0,"20250110171721 03589980184","CONTRAPARTIDA CONVÊNIO FAP / FINEP - 0123056300",2,2899
300027406,"CONTRATO DE REPASSE 922919/2021/MDR/CAIXA         ","2","S",0,"20241108131057 03589980184","FONTE EXERCÍCIO ANTERIOR",1,2500
121026839,"CONVÊNIO 01/2024 - FDCC/CGDF                      ","9","N",0,"20241121174515 03589980184","FONTE DE RENDIMENTO DE APLICAÇÃO",2,1700
321026839,"CONVÊNIO 01/2024 - FDCC/CGDF                      ","9","N",0,"20241217141802 03589980184","FONTE DE RENDIMENTO DE APLICAÇÃO",2,2700
832023612,"CONVÊNIO 934275/2022 IBRAN-SEEC MUSEU             ","9","N",0,"20240607134641 03438593432","Fonte destinada ao superávit",2,2700
738027033,"INCREMENTO TEMP CUST SERV ASS HOSP AMB- DEP. FRAGA","9","N",0,"20240712121021 63509016149","INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL - DEP. ALBERTO FRAGA",2,1600
838027033,"INCREMENTO TEMP CUST SERV ASS HOSP AMB- DEP. FRAGA","9","N",0,"20240712121021 63509016149","INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL - DEP. ALBERTO FRAGA",2,2600
358027068,"SIGTV530000020230011                              ","9","N",0,"20250110132331 03589980184","Repasses ao Fundo de Assistência Social do DF - FAS/DF ",2,2660
390025464,"CONVÊNIO FAP/FINEP 0323056400                     ","2","S",0,"20250110171713 03589980184","CONTRAPARTIDA CONVÊNIO FAP/FINEP 0323056400",2,2899
121026497,"202340018-8                                       ","9","N",0,"20241121174222 03589980184","202340018-8",2,1700
321026497,"202340018-8                                       ","9","N",0,"20241217141729 03589980184","202340018-8",2,2700
121927476," RMVI - INVESTIMENTO                              ","9","N",0,"20241107154206 03589980184","REDUÇÃO DE MORTES VIOLENTAS INTENCIONAIS – RMVI – INVESTIMENTO
",2,1759
321927476," RMVI - INVESTIMENTO                              ","9","N",0,"20241113124607 03589980184","REDUÇÃO DE MORTES VIOLENTAS INTENCIONAIS – RMVI – INVESTIMENTO
",2,2759
232026664,"CONV. 951757/2023 - EMATER-DF X MDA               ","9","N",0,"20250416140751 03217433181","OBJETO: AMPLIAÇÃO DA ESTRUTURA DE APOIO PARA VIABILIZAR AÇÕES DE FORMAÇÃO E CAPACITAÇÃO DE CARÁTER NÃO CONTINUADO AOS PRODUTORES FAMILIARES.

PUBLICAÇÃO DODF: 04/01/2024

 ",2,1700
390025521,"BLOCO ASSESSOR ESTATÍSTICO - CONVÊNIO             ","9","S",0,"20250110171729 03589980184","BLOCO ASSESSOR ESTATÍSTICO - CONVÊNIO  - UG 250907",2,2899
192027480," QVPSP – INVESTIMENTO                             ","9","N",0,"20241209163130 03589980184","QUALIDADE DE VIDA DOS PROFISSIONAIS DA SEGURANÇA PÚBLICA QVPSP – INVESTIMENTO
",2,1713
392027480," QVPSP – INVESTIMENTO                             ","9","N",0,"20250110172603 03589980184","QUALIDADE DE VIDA DOS PROFISSIONAIS DA SEGURANÇA PÚBLICA QVPSP – INVESTIMENTO
",2,2713
121024301,"CONVÊNIO: 938228/2022                             ","9","N",0,"20241121173752 03589980184","Convênio nº 938228/2022/SUDECO/SEAGRI-DF (105345210), entre esta Secretaria de Estado e a Superintendência do Desenvolvimento do Centro-
Oeste - SUDECO, cujo objeto é ""Realizar Diagnós¿co e Plano de Desenvolvimento Sustentável da Aquicultura do DF",2,1700
321024301,"CONVÊNIO: 938228/2022                             ","9","N",0,"20241217141159 03589980184","Convênio nº 938228/2022/SUDECO/SEAGRI-DF (105345210), entre esta Secretaria de Estado e a Superintendência do Desenvolvimento do Centro-
Oeste - SUDECO, cujo objeto é ""Realizar Diagnós¿co e Plano de Desenvolvimento Sustentável da Aquicultura do DF",2,2700
321026127,"APLICAÇÕES : PMDF x INEP - SICONV 941992/2023;    ","9","N",0,"20250128155055 03222804192","LANÇAMENTO DE APLICAÇÕES  PMDF x INEP - SICONV 941992/2023.",2,2700
121008832,"Aprimorar local e qualificar profis. de segurança ","9","N",0,"20241121130622 03589980184","APRIMORAR O AMBIENTE ORGANIZACIONAL, POR MEIO DA ESTRUTURAÇÃO DAS UNIDADES DE ENSINO DAS INSTITUIÇÕES DE SEGURANÇA PÚBLICA DO DF, BEM COMO REALIZAR A QUALIFICAÇÃO PROFISSIONAL DOS SERVIDORES DOS ORGÃOS ENVOLVIDOS.
                                   ",2,1700
121010231,"Projeto de Aparelhamento Unidades Básicas de Saúde","9","N",0,"20241121133307 03589980184","COOPERAÇÃO DOS PARTÍCIPES NA EXECUÇÃO DO PROJETO DE APARELHAMENTO DE 04 UNIDADES BÁSICAS DE SAÚDE NO DISTRITO FEDERAL, DE ACORDO COM O PLANO DE TRABALHO APROVADO PELO DEPARTAMENTO PENINTENCIÁRIO NACIONAL.
                                            ",2,1700
132010231,"Projeto de Aparelhamento Unidades Básicas de Saúde","9","N",0,"20241202155038 03589980184","COOPERAÇÃO DOS PARTÍCIPES NA EXECUÇÃO DO PROJETO DE APARELHAMENTO DE 04 UNIDADES BÁSICAS DE SAÚDE NO DISTRITO FEDERAL, DE ACORDO COM O PLANO DE TRABALHO APROVADO PELO DEPARTAMENTO PENINTENCIÁRIO NACIONAL.                                              ",2,1700
121010222,"Projeto capacit. e implantação oficinas permanente","9","N",0,"20241121133258 03589980184","COOPERAÇÃO DOS PARTÍCIPES NA EXECUÇÃO DO PROJETO AMPLIAÇÃO DA CAPACITAÇÃO PROFISSIONAL E IMPLANTAÇÃO DE OFICINAS PERMANENTES, DE ACORDO COM O PLANO DE TRABALHO APROVADO PELO DEPARTAMENTO PENITENCIÁRIO NACIONAL.
                                      ",2,1700
121010221,"Aquisição de equipamentos e mobiliário para CEPI  ","9","N",0,"20241121133226 03589980184","O Termo de Compromisso 201500455 tem como objetivo à aquisição de equipamentos e mobiliário para CEPI.
                                                                                                                                                  ",2,1700
321008839,"CONV. 802614/2014 GDF/ SSP - SENASP               ","9","N",0,"20241211165826 03589980184","REAPARELHAMENTO DO CORPO DE BOMBEIROS MILITAR DO DF
                                                                                                                                                                                                     ",2,2700
138010246,"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA ","9","N",0,"20241205141223 03589980184","ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE
                                                                                                                                                                                              ",2,1600
377007753,"TRANSFERENCIAS FNDE                               ","9","N",0,"20250110132709 03589980184","Construção de escola situada no Lote 11 Praça 01 - Região Central - Regional Administrativa do Gama.                                                                                                                                                      ",2,2569
338009355,"Programa Requalific. UBS - Construção - Sobradinho","9","N",0,"20250109164834 03589980184","Programa Requalificação -  UBS - Construção - Sobradinho                                                                                                                                                                                                  ",2,2600
379000000,"RECURSO DECORRENTE DE CONTRAPARTIDA DE MOBILIDADE ","1","S",0,"20250110140342 03589980184","RECURSO DECORRENTE DE CONTRAPARTIDA DE MOBILIDADE URBANA                                                                                                                                                                                                  ",1,2501
132010212,"PROJETO ""ROCK ECOLOGIA TRILHA PARQUE""             ","9","N",0,"20241202154937 03589980184","CONVÊNIO TEM POR OBJETO REALIZAÇÃO DO PROJETO ""ROCK ECOLOGIA TRILHA PARQUE"", CONFORME SICONV , PLANO DE TRABALHO CONSTANTE DO PROCESSO 150.1076/2015.                                                                                                     ",2,1700
377007751,"PAC 11-3950/2013                                  ","9","N",0,"20250110132702 03589980184","Executar todas as atividades inerentes a construção de 01 unidades de educação infantil.                                                                                                                                                                  ",2,2569
